[19.11.2024, 11:19:09:119 CET] 00000040 com.ibm.ws.recoverylog.spi.LogFileHandle                     I CWRLS0006I: Tworzenie nowego pliku dziennika odtwarzania C:\Users\pauli\OneDrive\Pulpit\semestr 7\Jee\lab6\jee6\jee6\target\liberty\wlp\usr\servers\defaultServer\tranlog\partnerlog\log1.
[19.11.2024, 11:19:09:123 CET] 00000040 com.ibm.ws.recoverylog.spi.LogFileHandle                     I CWRLS0006I: Tworzenie nowego pliku dziennika odtwarzania C:\Users\pauli\OneDrive\Pulpit\semestr 7\Jee\lab6\jee6\jee6\target\liberty\wlp\usr\servers\defaultServer\tranlog\partnerlog\log2.
[19.11.2024, 11:19:09:168 CET] 00000037 com.ibm.ws.recoverylog.spi.RecoveryDirectorImpl              I CWRLS0012I: Wszystkie us³ugi trwa³e zosta³y skierowane do przetwarzania operacji odtwarzania dla tego serwera produktu WebSphere (defaultServer).
[19.11.2024, 11:19:09:168 CET] 00000040 com.ibm.tx.jta.impl.RecoveryManager                          I WTRN0135I: Us³uga transakcji nie odzyska³a ¿adnych transakcji.
[19.11.2024, 11:19:10:420 CET] 00000037 eclipselink                                                  I CWWJP9990I: [eclipselink] EclipseLink, wersja: Eclipse Persistence Services - 4.0.3.v202405220658
[19.11.2024, 11:19:11:808 CET] 00000037 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8203I: Nazwa bazy danych: H2.
[19.11.2024, 11:19:11:812 CET] 00000037 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8204I: Wersja bazy danych: 2.2.220 (2023-07-04).
[19.11.2024, 11:19:11:813 CET] 00000037 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8205I: Nazwa sterownika interfejsu JDBC: H2 JDBC Driver.
[19.11.2024, 11:19:11:813 CET] 00000037 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8206I: Wersja sterownika interfejsu JDBC: 2.2.220 (2023-07-04).
[19.11.2024, 11:19:11:943 CET] 00000037 eclipselink.server                                           W CWWJP9991W: [eclipselink.server] Znajdowanie serwera komponentu MBean nie powiod³o siê: null or empty List returned from MBeanServerFactory.findMBeanServer(null)
[19.11.2024, 11:19:15:575 CET] 00000037 org.jboss.weld.Event                                         I WELD-000411: Observer method [BackedAnnotatedMethod] org.apache.myfaces.config.annotation.CdiAnnotationProviderExtension.processAnnotatedType(@Observes ProcessAnnotatedType<T>) receives events for all annotated types. Consider restricting events using @WithAnnotations or a generic type with bounds.
[19.11.2024, 11:19:16:783 CET] 00000037 com.ibm.ws.session.WASSessionCore                            I SESN8501I: Mened¿er sesji nie znalaz³ po³o¿enia trwa³ej pamiêci masowej. Obiekty HttpSession bêd¹ zapisywane w pamiêci lokalnego serwera aplikacji.
[19.11.2024, 11:19:16:800 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4000I: Trwa uruchamianie modu³u EJB lab1-1.0-SNAPSHOT.war w aplikacji lab1-1.0-SNAPSHOT.
[19.11.2024, 11:19:16:841 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.NameSpaceBinderImpl    I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.klasy.service.BrandService komponentu EJB BrandService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: ejblocal:lab1-1.0-SNAPSHOT/lab1-1.0-SNAPSHOT.war/BrandService#pl.edu.pg.eti.kask.perfum.klasy.service.BrandService
[19.11.2024, 11:19:16:853 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.NameSpaceBinderImpl    I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.klasy.service.BrandService komponentu EJB BrandService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: ejblocal:pl.edu.pg.eti.kask.perfum.klasy.service.BrandService
[19.11.2024, 11:19:16:853 CET] 00000037 com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.klasy.service.BrandService komponentu EJB BrandService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: java:global/lab1-1.0-SNAPSHOT/BrandService!pl.edu.pg.eti.kask.perfum.klasy.service.BrandService
[19.11.2024, 11:19:16:853 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.NameSpaceBinderImpl    I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.user.service.UserService komponentu EJB UserService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: ejblocal:lab1-1.0-SNAPSHOT/lab1-1.0-SNAPSHOT.war/UserService#pl.edu.pg.eti.kask.perfum.user.service.UserService
[19.11.2024, 11:19:16:854 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.NameSpaceBinderImpl    I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.user.service.UserService komponentu EJB UserService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: ejblocal:pl.edu.pg.eti.kask.perfum.user.service.UserService
[19.11.2024, 11:19:16:854 CET] 00000037 com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.user.service.UserService komponentu EJB UserService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: java:global/lab1-1.0-SNAPSHOT/UserService!pl.edu.pg.eti.kask.perfum.user.service.UserService
[19.11.2024, 11:19:16:854 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.NameSpaceBinderImpl    I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.klasy.service.PerfumeService komponentu EJB PerfumeService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: ejblocal:lab1-1.0-SNAPSHOT/lab1-1.0-SNAPSHOT.war/PerfumeService#pl.edu.pg.eti.kask.perfum.klasy.service.PerfumeService
[19.11.2024, 11:19:16:854 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.NameSpaceBinderImpl    I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.klasy.service.PerfumeService komponentu EJB PerfumeService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: ejblocal:pl.edu.pg.eti.kask.perfum.klasy.service.PerfumeService
[19.11.2024, 11:19:16:855 CET] 00000037 com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.klasy.service.PerfumeService komponentu EJB PerfumeService w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: java:global/lab1-1.0-SNAPSHOT/PerfumeService!pl.edu.pg.eti.kask.perfum.klasy.service.PerfumeService
[19.11.2024, 11:19:16:855 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.NameSpaceBinderImpl    I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.configuration.singleton.InitializedData komponentu EJB InitializedData w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: ejblocal:lab1-1.0-SNAPSHOT/lab1-1.0-SNAPSHOT.war/InitializedData#pl.edu.pg.eti.kask.perfum.configuration.singleton.InitializedData
[19.11.2024, 11:19:16:855 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.NameSpaceBinderImpl    I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.configuration.singleton.InitializedData komponentu EJB InitializedData w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: ejblocal:pl.edu.pg.eti.kask.perfum.configuration.singleton.InitializedData
[19.11.2024, 11:19:16:856 CET] 00000037 com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: Serwer tworzy powi¹zanie interfejsu pl.edu.pg.eti.kask.perfum.configuration.singleton.InitializedData komponentu EJB InitializedData w module lab1-1.0-SNAPSHOT.war aplikacji lab1-1.0-SNAPSHOT.  Po³o¿enie powi¹zania: java:global/lab1-1.0-SNAPSHOT/InitializedData!pl.edu.pg.eti.kask.perfum.configuration.singleton.InitializedData
[19.11.2024, 11:19:17:669 CET] 00000037 com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4001I: Modu³ EJB lab1-1.0-SNAPSHOT.war w aplikacji lab1-1.0-SNAPSHOT zosta³ pomyœlnie uruchomiony.
[19.11.2024, 11:19:17:687 CET] 00000037 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: £adowanie modu³u WWW: lab1-1.0-SNAPSHOT.
